Size,Speed,Color,Diet,Habitat,Aggression,TimeStep,SpeciesID,SpeciesName
4.895715880317762,6.860872086042072,216.9285246062616,Herbivore,Mountain,6.396014454351551,0,63,Medium Steady Bright Predator of the Wetlands
5.59724684819439,0.9806073828287417,249.36114659023355,Herbivore,Plains,3.2938793055236215,0,64,Medium Slow Bright Predator of the Wetlands
5.487149246340488,1.8630849938721767,181.59548962948125,Carnivore,Desert,3.5452416939999583,0,65,Medium Slow Bright Predator of the Wetlands
2.907388289846788,4.515997675187969,242.6943253303614,Carnivore,Ocean,4.06626702850296,0,66,Tiny Steady Bright Predator of the Wetlands
1.253634981312414,5.994977377485377,59.0167582696289,Herbivore,Plains,6.171130295090789,0,67,Tiny Steady Dark Predator of the Wetlands
3.945616574421873,6.914312945814177,194.8078870302835,Carnivore,Forest,9.046117405083056,0,68,Tiny Steady Bright Predator of the Wetlands
1.667544160030158,9.418849732775017,234.99184371058493,Herbivore,Mountain,9.827630521192134,0,69,Tiny Swift Bright Predator of the Wetlands
3.7003626836221444,8.85836186317068,45.091745849399814,Carnivore,Forest,9.785537411750074,0,70,Tiny Swift Dark Predator of the Wetlands
3.3184849820463294,7.228708060951564,243.9918316185377,Carnivore,Ocean,6.33095356695908,0,71,Tiny Swift Bright Predator of the Wetlands
3.1860612815548452,9.071960720860684,243.36246335096115,Carnivore,Mountain,2.1970775396984634,0,72,Tiny Swift Bright Predator of the Wetlands
5.921875302459249,2.5787127428046177,116.85357912824385,Herbivore,Mountain,4.952128183424461,0,73,Medium Slow Muted Predator of the Wetlands
4.142679591508013,3.281262383123517,80.89907941941273,Herbivore,Plains,1.7435903182345702,0,74,Medium Slow Dark Predator of the Wetlands
4.948066637234494,4.456893505829849,174.50497981329818,Herbivore,Plains,6.080971511167229,0,75,Medium Steady Bright Predator of the Wetlands
3.8648903808974273,3.2233761839938433,46.33830279010236,Herbivore,Mountain,8.950251601102767,0,76,Tiny Slow Dark Predator of the Wetlands
6.7214449670144125,2.905482049075195,7.6809018283775305,Carnivore,Desert,4.585646374056017,0,77,Medium Slow Dark Predator of the Wetlands
2.131583952056965,4.814814642163597,182.77569074578705,Herbivore,Forest,3.606394329051041,0,78,Tiny Steady Bright Predator of the Wetlands
6.267662547633481,3.088440941494643,247.56607117369057,Herbivore,Forest,7.221903594666259,0,79,Medium Slow Bright Predator of the Wetlands
4.5640775227743875,2.1888181359282464,199.9956307474232,Herbivore,Mountain,8.691304831772445,0,80,Medium Slow Bright Predator of the Wetlands
1.4388038130422325,0.4526557620171997,169.90514594188932,Carnivore,Desert,2.7709742961846344,0,81,Tiny Slow Muted Predator of the Wetlands
9.700864175282122,7.817570479930196,249.00962308185476,Herbivore,Plains,7.854078883756596,0,82,Giant Swift Bright Predator of the Wetlands
5.203571658420031,3.794270783006357,127.22516226892566,Carnivore,Desert,8.766614981739746,0,83,Medium Slow Muted Predator of the Wetlands
4.581709453491027,5.389051637883138,227.61400558602733,Herbivore,Forest,1.2504755051259775,0,84,Medium Steady Bright Predator of the Wetlands
0.5729037506039887,6.795540604131438,92.07367212589281,Carnivore,Ocean,8.599192413775741,0,85,Tiny Steady Muted Predator of the Wetlands
1.8046430996613505,9.582162380117817,48.22323462242563,Herbivore,Desert,8.485805688681669,0,86,Tiny Swift Dark Predator of the Wetlands
7.176744603930625,7.596198568880523,198.09717031349993,Herbivore,Forest,2.6439314079234553,0,87,Giant Swift Bright Predator of the Wetlands
1.3427718603557066,5.2596382296415065,122.98536517622253,Herbivore,Mountain,5.614915495295267,0,88,Tiny Steady Muted Predator of the Wetlands
7.828121256843837,7.445240428347215,190.0048004101049,Carnivore,Desert,7.672765824492746,0,89,Giant Swift Bright Predator of the Wetlands
3.581995086984618,9.351816171595116,125.37964902120757,Herbivore,Mountain,9.221130347646547,0,90,Tiny Swift Muted Predator of the Wetlands
1.58788822349146,1.4876944910733043,33.58128133803828,Herbivore,Forest,2.2753484621141817,0,91,Tiny Slow Dark Predator of the Wetlands
9.149992855179802,4.795843391274499,248.3900077353562,Herbivore,Forest,4.445950928833392,0,92,Giant Steady Bright Predator of the Wetlands
7.735490413290393,8.126685463873745,222.19252397426771,Carnivore,Plains,0.2182264930644237,0,93,Giant Swift Bright Predator of the Wetlands
0.8794015559032105,1.5250621325930487,59.99398407701089,Carnivore,Ocean,5.729800000110058,0,94,Tiny Slow Dark Predator of the Wetlands
2.9681929051874563,2.9356230254858953,2.0482691008859724,Herbivore,Mountain,3.2748198192190623,0,95,Tiny Slow Dark Predator of the Wetlands
6.551498210901746,8.534126974280237,25.208940864779933,Carnivore,Mountain,5.4178316646542966,0,96,Medium Swift Dark Predator of the Wetlands
0.9851344730198154,7.1102997232076035,169.04452986954428,Herbivore,Ocean,3.2474841717973524,0,97,Tiny Swift Muted Predator of the Wetlands
3.565830105560359,2.790598414987785,250.34126097597238,Herbivore,Mountain,9.269806095772658,0,98,Tiny Slow Bright Predator of the Wetlands
0.15589897033874198,2.612371366281947,60.21439413854768,Carnivore,Mountain,5.231316361547843,0,99,Tiny Slow Dark Predator of the Wetlands
3.93508809716744,3.567958335868417,82.49272856650069,Herbivore,Forest,0.1404027634727396,0,100,Tiny Slow Dark Predator of the Wetlands
8.597667108675488,3.5108629444807913,76.69812697853041,Carnivore,Mountain,0.08059300355099058,0,101,Giant Slow Dark Predator of the Wetlands
7.854765931775626,9.852209732875021,14.959334124557545,Herbivore,Desert,7.802716666863367,0,102,Giant Swift Dark Predator of the Wetlands
4.334928743551302,8.413095024035254,62.64497876125977,Herbivore,Desert,0.08734686833058826,0,103,Medium Swift Dark Predator of the Wetlands
5.76331507847377,2.530426298503066,133.81430217480758,Carnivore,Mountain,8.950970031511387,0,104,Medium Slow Muted Predator of the Wetlands
9.614884748592015,1.635444802116318,247.32782258739203,Carnivore,Desert,3.609148615713429,0,105,Giant Slow Bright Predator of the Wetlands
5.08967244710476,3.560165127356831,168.89208454334866,Carnivore,Forest,6.921960847716129,0,106,Medium Slow Muted Predator of the Wetlands
1.674359263588769,1.721473968848403,225.31264864881948,Carnivore,Desert,1.6426505944399752,0,107,Tiny Slow Bright Predator of the Wetlands
2.9534406602940884,8.932018299227463,30.177996264157727,Carnivore,Plains,9.611236936079438,0,108,Tiny Swift Dark Predator of the Wetlands
6.437333873769324,4.724659301883101,1.2065600061201005,Carnivore,Mountain,6.3426163890414475,0,109,Medium Steady Dark Predator of the Wetlands
5.958489786290168,6.355727441327747,76.48806081094641,Herbivore,Ocean,6.824023797047791,0,110,Medium Steady Dark Predator of the Wetlands
1.4223073423286092,6.17811519605884,175.30593979729193,Carnivore,Mountain,8.131800084587322,0,111,Tiny Steady Bright Predator of the Wetlands
2.2235387815079917,6.73733654140937,48.17708609113419,Herbivore,Mountain,1.3169195052748761,0,112,Tiny Steady Dark Predator of the Wetlands
0.9230726411221105,5.435324881995839,141.26359816300322,Carnivore,Ocean,8.177648332892328,0,113,Tiny Steady Muted Predator of the Wetlands
1.1181230089928338,8.59188094983282,5.463405844498857,Herbivore,Ocean,7.158209608520948,0,114,Tiny Swift Dark Predator of the Wetlands
1.456389667329834,9.150652686582339,158.16005169467414,Carnivore,Ocean,8.627862567599772,0,115,Tiny Swift Muted Predator of the Wetlands
4.232064400753805,0.5849283167044501,164.44042371920878,Herbivore,Mountain,1.2008442466809826,0,116,Medium Slow Muted Predator of the Wetlands
7.030702840652332,5.958581442999703,241.63326484061497,Carnivore,Desert,1.7218546790149294,0,117,Giant Steady Bright Predator of the Wetlands
0.9357476222920454,2.910872382202753,166.35625409045562,Carnivore,Desert,5.925291484571356,0,118,Tiny Slow Muted Predator of the Wetlands
0.3091468343704181,3.5824178805177387,141.49931774363017,Carnivore,Mountain,9.250476560224488,0,119,Tiny Slow Muted Predator of the Wetlands
3.1437421474624347,3.846105245236614,190.84043943632483,Carnivore,Ocean,8.836909830654314,0,120,Tiny Slow Bright Predator of the Wetlands
5.3256817097699924,0.566385003038024,81.22304168259315,Herbivore,Ocean,9.646616651130955,0,121,Medium Slow Dark Predator of the Wetlands
1.8982304861171009,5.080840792895206,225.08355228049334,Carnivore,Desert,2.5172164025738097,0,122,Tiny Steady Bright Predator of the Wetlands
4.918757972068379,0.8597441554349284,34.032990653032506,Carnivore,Ocean,0.4949577297761477,0,123,Medium Slow Dark Predator of the Wetlands
2.164194866811929,2.014724212836271,143.49376474508182,Carnivore,Ocean,1.4663022794986256,0,124,Tiny Slow Muted Predator of the Wetlands
2.208779052161974,7.013912696342991,46.904876493384336,Carnivore,Mountain,3.1700679089586026,0,125,Tiny Swift Dark Predator of the Wetlands
2.5995108704638117,7.741897349354051,15.407060009781622,Carnivore,Forest,2.324405180508368,0,126,Tiny Swift Dark Predator of the Wetlands
0.8532577593440598,1.5898197915943335,116.11830995829042,Carnivore,Desert,4.059777733934558,0,127,Tiny Slow Muted Predator of the Wetlands
2.0731161662145086,8.990471716695767,76.25567743869546,Carnivore,Ocean,2.6817960970658454,0,128,Tiny Swift Dark Predator of the Wetlands
6.28391873466441,3.1183002990272737,237.56896211241215,Carnivore,Plains,7.145101774170316,0,129,Medium Slow Bright Predator of the Wetlands
5.829482409400563,7.204331421282004,50.99088775556404,Herbivore,Forest,2.482554528354612,0,130,Medium Swift Dark Predator of the Wetlands
3.987813379785932,1.8203695794361399,57.74431087335711,Carnivore,Desert,4.220419636660385,0,131,Tiny Slow Dark Predator of the Wetlands
1.7111896354506195,6.753901127206658,233.8169058669038,Herbivore,Plains,9.880574585716312,0,132,Tiny Steady Bright Predator of the Wetlands
1.3085939894794059,4.10129034993906,111.77683917630334,Herbivore,Forest,7.857745591621103,0,133,Tiny Steady Muted Predator of the Wetlands
3.914636681124774,7.317174380257516,27.690566219705406,Herbivore,Desert,8.896328621934261,0,134,Tiny Swift Dark Predator of the Wetlands
3.3194371430693637,1.369012569776313,34.09213125040278,Herbivore,Forest,5.954103886014139,0,135,Tiny Slow Dark Predator of the Wetlands
0.11435764979317242,3.422175271106302,136.95619045232235,Herbivore,Ocean,4.1131072948999705,0,136,Tiny Slow Muted Predator of the Wetlands
7.556573251558856,2.515817242345611,194.411491438807,Herbivore,Mountain,0.9732886639122867,0,137,Giant Slow Bright Predator of the Wetlands
0.5277136828534216,6.552632929792974,113.78190160566575,Carnivore,Forest,4.179259666837149,0,138,Tiny Steady Muted Predator of the Wetlands
9.02821836324192,2.969847187600933,82.7135751511988,Carnivore,Plains,6.056931824984315,0,139,Giant Slow Dark Predator of the Wetlands
4.53567874942133,2.3509992508669537,241.0383064441305,Carnivore,Ocean,8.107560811286946,0,140,Medium Slow Bright Predator of the Wetlands
7.877340858304564,7.1913208921024765,124.53315807655325,Herbivore,Mountain,9.987563701168447,0,141,Giant Swift Muted Predator of the Wetlands
8.004440010975683,8.210594059885398,223.60691847477395,Carnivore,Mountain,4.960020136147136,0,142,Giant Swift Bright Predator of the Wetlands
7.155109991325097,5.827097577892024,108.211150264955,Carnivore,Ocean,1.425060827930532,0,143,Giant Steady Muted Predator of the Wetlands
2.3933302234246097,9.48497370185053,226.9755296539434,Herbivore,Forest,1.6448450202331302,0,144,Tiny Swift Bright Predator of the Wetlands
8.468697191720768,7.049541103407581,118.02666467301074,Herbivore,Forest,3.759059293369489,0,145,Giant Swift Muted Predator of the Wetlands
4.953862856258218,9.680298489136252,143.94340660569142,Herbivore,Ocean,3.6341592780840433,0,146,Medium Swift Muted Predator of the Wetlands
2.070621581824061,9.575035161194734,78.04625079350589,Herbivore,Ocean,3.272964391898393,0,147,Tiny Swift Dark Predator of the Wetlands
3.7448982848968866,0.5052570443831204,139.8747196964219,Carnivore,Desert,0.025480194133174355,0,148,Tiny Slow Muted Predator of the Wetlands
8.30794094301235,9.694837982848139,113.28446006440863,Herbivore,Plains,2.747198646512642,0,149,Giant Swift Muted Predator of the Wetlands
6.514588662829731,2.7616318355763045,29.705543705127322,Herbivore,Plains,7.103641488646915,0,150,Medium Slow Dark Predator of the Wetlands
1.3406505026583895,7.300721303014271,206.85598513916946,Carnivore,Plains,6.594483557714578,0,151,Tiny Swift Bright Predator of the Wetlands
5.940605675236255,5.930978333142669,104.44244517016037,Carnivore,Ocean,6.063094095408735,0,152,Medium Steady Muted Predator of the Wetlands
3.270250463215196,2.1034020834206015,25.841369773071655,Carnivore,Mountain,6.078941267244834,0,153,Tiny Slow Dark Predator of the Wetlands
7.312989017592306,3.420389197115921,23.342517846597282,Carnivore,Plains,9.3495447856841,0,154,Giant Slow Dark Predator of the Wetlands
9.33088094232903,1.3590812364255496,21.24560346944865,Herbivore,Desert,6.761291009231885,0,155,Giant Slow Dark Predator of the Wetlands
6.185192097998904,2.9871295714136172,73.1980825438579,Carnivore,Ocean,7.34937220321259,0,156,Medium Slow Dark Predator of the Wetlands
6.355814124693566,2.6515811520514965,158.30961621872996,Herbivore,Forest,8.810441078587527,0,157,Medium Slow Muted Predator of the Wetlands
7.993838316193098,6.713854732877395,119.48801765218558,Herbivore,Mountain,6.378174700293135,0,158,Giant Steady Muted Predator of the Wetlands
4.112692509026282,5.17620440950548,33.9666465329491,Herbivore,Mountain,3.395367579292627,0,159,Medium Steady Dark Predator of the Wetlands
3.6109384909274382,8.206325555081172,184.1192420250051,Carnivore,Forest,3.2899623631632333,0,160,Tiny Swift Bright Predator of the Wetlands
0.8179316154137567,8.669760416651727,185.6395393629074,Herbivore,Ocean,7.06867001286996,0,161,Tiny Swift Bright Predator of the Wetlands
4.61260664928727,3.897587133452721,211.86217686433503,Herbivore,Forest,5.154602766167403,0,162,Medium Slow Bright Predator of the Wetlands
2.9587187845374174,8.052602372887256,32.70525009914346,Herbivore,Ocean,1.5389584462677495,0,163,Tiny Swift Dark Predator of the Wetlands
2.335077627667373,8.66223072479529,203.244517644151,Carnivore,Plains,1.0017889003478322,0,164,Tiny Swift Bright Predator of the Wetlands
8.773994577224467,9.53003120414919,159.00656799206502,Carnivore,Desert,2.6149553555791005,0,165,Giant Swift Muted Predator of the Wetlands
5.665837541250014,6.9997802688518895,38.77150248478857,Carnivore,Mountain,5.908227919365372,0,166,Medium Steady Dark Predator of the Wetlands
5.003692311042299,7.46561486807008,133.58030891757647,Carnivore,Ocean,3.685617700000422,0,167,Medium Swift Muted Predator of the Wetlands
9.45867548238856,2.943623743026427,194.14893619393018,Herbivore,Plains,5.854499807754052,0,168,Giant Slow Bright Predator of the Wetlands
0.37461244823014944,6.84251611859797,138.4695748189687,Herbivore,Plains,4.170970693007861,0,169,Tiny Steady Muted Predator of the Wetlands
2.0358583084113935,2.489589329511063,82.95883223568835,Carnivore,Mountain,6.773682971279053,0,170,Tiny Slow Dark Predator of the Wetlands
1.1036731856943478,7.01414275928574,27.069578118518947,Carnivore,Forest,9.75820069598642,0,171,Tiny Swift Dark Predator of the Wetlands
1.6627794962654507,9.764263137760645,228.29606476119346,Carnivore,Mountain,0.7885369395398197,0,172,Tiny Swift Bright Predator of the Wetlands
4.146327542258981,4.880738776410621,34.491244876952805,Herbivore,Forest,5.965761526134256,0,173,Medium Steady Dark Predator of the Wetlands
5.362176132674289,9.96159892642278,84.18293104583388,Carnivore,Mountain,6.062758391206051,0,174,Medium Swift Dark Predator of the Wetlands
3.9912625549571406,9.634448207148385,15.735893702052755,Herbivore,Plains,4.462055159868475,0,175,Tiny Swift Dark Predator of the Wetlands
7.123144645035559,2.1731501760324745,33.65854504093305,Carnivore,Mountain,8.06561895083492,0,176,Giant Slow Dark Predator of the Wetlands
1.7710934319456269,5.115313893919275,201.9486655053581,Carnivore,Forest,4.0934281348900905,0,177,Tiny Steady Bright Predator of the Wetlands
2.382970424162514,4.529778612028478,111.41210120204003,Carnivore,Desert,3.0492821864747564,0,178,Tiny Steady Muted Predator of the Wetlands
9.343221001349598,5.723730174796281,41.365534936247805,Herbivore,Ocean,2.197237637326726,0,179,Giant Steady Dark Predator of the Wetlands
1.0861211651269225,3.165568211218331,88.0885805443221,Carnivore,Mountain,9.908791574426303,0,180,Tiny Slow Muted Predator of the Wetlands
2.647440050052102,6.6558719937090345,237.4076712004973,Carnivore,Desert,3.6066227772860806,0,181,Tiny Steady Bright Predator of the Wetlands
9.470338745139005,7.933820613869,14.212503545662715,Herbivore,Plains,8.705049415026329,0,182,Giant Swift Dark Predator of the Wetlands
4.450948544123869,1.914370628691808,30.722870650775267,Herbivore,Mountain,5.966271868621377,0,183,Medium Slow Dark Predator of the Wetlands
8.498975831178013,9.546887628805711,11.545851643960917,Carnivore,Plains,2.7036086873731078,0,184,Giant Swift Dark Predator of the Wetlands
3.649308500328888,4.7227975928812675,176.2889315988869,Carnivore,Forest,6.991872312838473,0,185,Tiny Steady Bright Predator of the Wetlands
5.091001433442273,4.739092619278303,204.49148550045595,Herbivore,Mountain,8.067960670730674,0,186,Medium Steady Bright Predator of the Wetlands
6.067884967661904,4.607060096846922,111.70770285735037,Herbivore,Desert,8.075922909720598,0,187,Medium Steady Muted Predator of the Wetlands
0.85887963971459,5.812558875621685,179.44053698827202,Carnivore,Mountain,7.892737561011679,0,188,Tiny Steady Bright Predator of the Wetlands
8.441867463029613,0.5768703303483441,10.80867785860843,Herbivore,Desert,1.5124746124548931,0,189,Giant Slow Dark Predator of the Wetlands
8.151623046695393,7.318349060871308,31.091308731909464,Carnivore,Forest,2.421422940656453,0,190,Giant Swift Dark Predator of the Wetlands
8.890444170100585,4.169772117820813,184.71990242204902,Carnivore,Plains,2.189582249039061,0,191,Giant Steady Bright Predator of the Wetlands
7.0268280666928655,2.445013356643592,223.52812523196377,Carnivore,Desert,8.491619009398976,0,192,Giant Slow Bright Predator of the Wetlands
2.0801209524954793,3.6262403248555364,55.6780018115701,Herbivore,Mountain,4.075361771699085,0,193,Tiny Slow Dark Predator of the Wetlands
4.481179730759937,7.377291542695196,213.8607953766479,Carnivore,Forest,8.009258033140027,0,194,Medium Swift Bright Predator of the Wetlands
5.35431476685253,1.2057187992469127,232.5936532612878,Herbivore,Desert,3.674141914880031,0,195,Medium Slow Bright Predator of the Wetlands
2.8990134012894124,5.682877896026312,165.56951766956564,Herbivore,Desert,9.887594695597075,0,196,Tiny Steady Muted Predator of the Wetlands
6.439093330621242,5.326047191870253,125.62973023142008,Herbivore,Mountain,1.6164870883448978,0,197,Medium Steady Muted Predator of the Wetlands
0.48388616926230865,5.854833345150599,67.80146175577455,Herbivore,Plains,6.919339996681694,0,198,Tiny Steady Dark Predator of the Wetlands
9.698405855423596,5.442161416010788,3.5805318245447713,Carnivore,Plains,7.077750580872815,0,199,Giant Steady Dark Predator of the Wetlands
5.985308048573458,3.0288185284310405,59.620482310077904,Herbivore,Mountain,4.871335282767069,0,200,Medium Slow Dark Predator of the Wetlands
8.352709683913305,7.773988933712235,188.367767276255,Herbivore,Ocean,0.13313276015041134,0,201,Giant Swift Bright Predator of the Wetlands
7.745635546938132,4.915796493958584,6.95987729890772,Herbivore,Desert,6.324554543549877,0,202,Giant Steady Dark Predator of the Wetlands
2.331291875759829,4.96801282369651,84.28620484575468,Carnivore,Mountain,6.573530828680522,0,203,Tiny Steady Dark Predator of the Wetlands
3.6229676868116214,7.885389471933499,1.5642102479592452,Carnivore,Desert,7.6661585548695115,0,204,Tiny Swift Dark Predator of the Wetlands
